,Region,Country,State,City,Month,Day,Year,AvgTemperature,AvgTemp_Celcius,data,mes_ano
22798,South/Central America & Carribean,Brazil,,Sao Paulo,3,7,2008,76.9,24.944444444444446,2008-03-07,2008-03
22799,South/Central America & Carribean,Brazil,,Sao Paulo,3,8,2008,75.4,24.111111111111114,2008-03-08,2008-03
22800,South/Central America & Carribean,Brazil,,Sao Paulo,3,9,2008,73.4,23.000000000000004,2008-03-09,2008-03
22801,South/Central America & Carribean,Brazil,,Sao Paulo,3,10,2008,73.6,23.111111111111107,2008-03-10,2008-03
22802,South/Central America & Carribean,Brazil,,Sao Paulo,3,11,2008,74.1,23.388888888888886,2008-03-11,2008-03
22803,South/Central America & Carribean,Brazil,,Sao Paulo,3,12,2008,73.9,23.277777777777782,2008-03-12,2008-03
22804,South/Central America & Carribean,Brazil,,Sao Paulo,3,13,2008,68.6,20.33333333333333,2008-03-13,2008-03
22805,South/Central America & Carribean,Brazil,,Sao Paulo,3,14,2008,64.8,18.22222222222222,2008-03-14,2008-03
22806,South/Central America & Carribean,Brazil,,Sao Paulo,3,15,2008,63.9,17.72222222222222,2008-03-15,2008-03
22807,South/Central America & Carribean,Brazil,,Sao Paulo,3,16,2008,64.8,18.22222222222222,2008-03-16,2008-03
22808,South/Central America & Carribean,Brazil,,Sao Paulo,3,17,2008,64.3,17.944444444444443,2008-03-17,2008-03
22809,South/Central America & Carribean,Brazil,,Sao Paulo,3,18,2008,67.8,19.88888888888889,2008-03-18,2008-03
22810,South/Central America & Carribean,Brazil,,Sao Paulo,3,19,2008,71.0,21.666666666666668,2008-03-19,2008-03
22811,South/Central America & Carribean,Brazil,,Sao Paulo,3,20,2008,73.0,22.77777777777778,2008-03-20,2008-03
22812,South/Central America & Carribean,Brazil,,Sao Paulo,3,21,2008,73.0,22.77777777777778,2008-03-21,2008-03
22813,South/Central America & Carribean,Brazil,,Sao Paulo,3,22,2008,73.6,23.111111111111107,2008-03-22,2008-03
22814,South/Central America & Carribean,Brazil,,Sao Paulo,3,23,2008,71.6,21.999999999999996,2008-03-23,2008-03
22815,South/Central America & Carribean,Brazil,,Sao Paulo,3,24,2008,71.3,21.833333333333332,2008-03-24,2008-03
22816,South/Central America & Carribean,Brazil,,Sao Paulo,3,25,2008,69.3,20.72222222222222,2008-03-25,2008-03
22817,South/Central America & Carribean,Brazil,,Sao Paulo,3,26,2008,68.1,20.055555555555554,2008-03-26,2008-03
22818,South/Central America & Carribean,Brazil,,Sao Paulo,3,27,2008,70.8,21.555555555555557,2008-03-27,2008-03
22819,South/Central America & Carribean,Brazil,,Sao Paulo,3,28,2008,71.5,21.944444444444443,2008-03-28,2008-03
22820,South/Central America & Carribean,Brazil,,Sao Paulo,3,29,2008,69.7,20.944444444444443,2008-03-29,2008-03
22821,South/Central America & Carribean,Brazil,,Sao Paulo,3,30,2008,66.3,19.055555555555557,2008-03-30,2008-03
22822,South/Central America & Carribean,Brazil,,Sao Paulo,3,31,2008,65.8,18.77777777777778,2008-03-31,2008-03
22823,South/Central America & Carribean,Brazil,,Sao Paulo,4,1,2008,67.7,19.833333333333332,2008-04-01,2008-04
22824,South/Central America & Carribean,Brazil,,Sao Paulo,4,2,2008,71.8,22.11111111111111,2008-04-02,2008-04
22825,South/Central America & Carribean,Brazil,,Sao Paulo,4,3,2008,69.9,21.055555555555557,2008-04-03,2008-04
22826,South/Central America & Carribean,Brazil,,Sao Paulo,4,4,2008,65.4,18.555555555555557,2008-04-04,2008-04
22827,South/Central America & Carribean,Brazil,,Sao Paulo,4,5,2008,64.7,18.166666666666668,2008-04-05,2008-04
22828,South/Central America & Carribean,Brazil,,Sao Paulo,4,6,2008,66.0,18.88888888888889,2008-04-06,2008-04
22829,South/Central America & Carribean,Brazil,,Sao Paulo,4,7,2008,69.4,20.777777777777782,2008-04-07,2008-04
22830,South/Central America & Carribean,Brazil,,Sao Paulo,4,8,2008,69.7,20.944444444444443,2008-04-08,2008-04
22831,South/Central America & Carribean,Brazil,,Sao Paulo,4,9,2008,71.9,22.16666666666667,2008-04-09,2008-04
22832,South/Central America & Carribean,Brazil,,Sao Paulo,4,10,2008,74.4,23.555555555555557,2008-04-10,2008-04
22833,South/Central America & Carribean,Brazil,,Sao Paulo,4,11,2008,74.5,23.61111111111111,2008-04-11,2008-04
22834,South/Central America & Carribean,Brazil,,Sao Paulo,4,12,2008,75.9,24.388888888888893,2008-04-12,2008-04
22835,South/Central America & Carribean,Brazil,,Sao Paulo,4,13,2008,75.2,24.0,2008-04-13,2008-04
22836,South/Central America & Carribean,Brazil,,Sao Paulo,4,14,2008,71.1,21.722222222222218,2008-04-14,2008-04
22837,South/Central America & Carribean,Brazil,,Sao Paulo,4,15,2008,62.8,17.11111111111111,2008-04-15,2008-04
22838,South/Central America & Carribean,Brazil,,Sao Paulo,4,16,2008,67.2,19.555555555555557,2008-04-16,2008-04
22839,South/Central America & Carribean,Brazil,,Sao Paulo,4,17,2008,70.6,21.444444444444443,2008-04-17,2008-04
22840,South/Central America & Carribean,Brazil,,Sao Paulo,4,18,2008,66.5,19.166666666666668,2008-04-18,2008-04
22841,South/Central America & Carribean,Brazil,,Sao Paulo,4,19,2008,67.4,19.66666666666667,2008-04-19,2008-04
22842,South/Central America & Carribean,Brazil,,Sao Paulo,4,20,2008,67.8,19.88888888888889,2008-04-20,2008-04
22843,South/Central America & Carribean,Brazil,,Sao Paulo,4,21,2008,68.6,20.33333333333333,2008-04-21,2008-04
22844,South/Central America & Carribean,Brazil,,Sao Paulo,4,22,2008,69.6,20.888888888888886,2008-04-22,2008-04
22845,South/Central America & Carribean,Brazil,,Sao Paulo,4,23,2008,69.1,20.611111111111107,2008-04-23,2008-04
22846,South/Central America & Carribean,Brazil,,Sao Paulo,4,24,2008,69.3,20.72222222222222,2008-04-24,2008-04
22847,South/Central America & Carribean,Brazil,,Sao Paulo,4,25,2008,70.0,21.11111111111111,2008-04-25,2008-04
22848,South/Central America & Carribean,Brazil,,Sao Paulo,4,26,2008,70.3,21.27777777777778,2008-04-26,2008-04
22849,South/Central America & Carribean,Brazil,,Sao Paulo,4,27,2008,72.2,22.333333333333332,2008-04-27,2008-04
22850,South/Central America & Carribean,Brazil,,Sao Paulo,4,28,2008,74.8,23.77777777777778,2008-04-28,2008-04
22851,South/Central America & Carribean,Brazil,,Sao Paulo,4,29,2008,72.9,22.722222222222225,2008-04-29,2008-04
22852,South/Central America & Carribean,Brazil,,Sao Paulo,4,30,2008,61.6,16.444444444444443,2008-04-30,2008-04
22853,South/Central America & Carribean,Brazil,,Sao Paulo,5,1,2008,59.6,15.333333333333334,2008-05-01,2008-05
22854,South/Central America & Carribean,Brazil,,Sao Paulo,5,2,2008,61.3,16.27777777777778,2008-05-02,2008-05
22855,South/Central America & Carribean,Brazil,,Sao Paulo,5,3,2008,62.7,17.055555555555557,2008-05-03,2008-05
22856,South/Central America & Carribean,Brazil,,Sao Paulo,5,4,2008,59.4,15.222222222222221,2008-05-04,2008-05
22857,South/Central America & Carribean,Brazil,,Sao Paulo,5,5,2008,61.0,16.11111111111111,2008-05-05,2008-05
22858,South/Central America & Carribean,Brazil,,Sao Paulo,5,6,2008,61.1,16.166666666666668,2008-05-06,2008-05
22859,South/Central America & Carribean,Brazil,,Sao Paulo,5,7,2008,58.7,14.833333333333334,2008-05-07,2008-05
22860,South/Central America & Carribean,Brazil,,Sao Paulo,5,8,2008,60.7,15.944444444444445,2008-05-08,2008-05
22861,South/Central America & Carribean,Brazil,,Sao Paulo,5,9,2008,60.9,16.055555555555557,2008-05-09,2008-05
22862,South/Central America & Carribean,Brazil,,Sao Paulo,5,10,2008,59.2,15.11111111111111,2008-05-10,2008-05
22863,South/Central America & Carribean,Brazil,,Sao Paulo,5,11,2008,59.4,15.222222222222221,2008-05-11,2008-05
22864,South/Central America & Carribean,Brazil,,Sao Paulo,5,12,2008,59.6,15.333333333333334,2008-05-12,2008-05
22865,South/Central America & Carribean,Brazil,,Sao Paulo,5,13,2008,60.2,15.666666666666666,2008-05-13,2008-05
22866,South/Central America & Carribean,Brazil,,Sao Paulo,5,14,2008,61.6,16.444444444444443,2008-05-14,2008-05
22867,South/Central America & Carribean,Brazil,,Sao Paulo,5,15,2008,63.9,17.72222222222222,2008-05-15,2008-05
22868,South/Central America & Carribean,Brazil,,Sao Paulo,5,16,2008,63.5,17.5,2008-05-16,2008-05
22869,South/Central America & Carribean,Brazil,,Sao Paulo,5,17,2008,60.7,15.944444444444445,2008-05-17,2008-05
22870,South/Central America & Carribean,Brazil,,Sao Paulo,5,18,2008,66.7,19.27777777777778,2008-05-18,2008-05
22871,South/Central America & Carribean,Brazil,,Sao Paulo,5,19,2008,70.2,21.22222222222222,2008-05-19,2008-05
22872,South/Central America & Carribean,Brazil,,Sao Paulo,5,20,2008,69.9,21.055555555555557,2008-05-20,2008-05
22873,South/Central America & Carribean,Brazil,,Sao Paulo,5,21,2008,69.1,20.611111111111107,2008-05-21,2008-05
22874,South/Central America & Carribean,Brazil,,Sao Paulo,5,22,2008,69.0,20.555555555555557,2008-05-22,2008-05
22875,South/Central America & Carribean,Brazil,,Sao Paulo,5,23,2008,68.4,20.222222222222225,2008-05-23,2008-05
22876,South/Central America & Carribean,Brazil,,Sao Paulo,5,24,2008,67.6,19.777777777777775,2008-05-24,2008-05
22877,South/Central America & Carribean,Brazil,,Sao Paulo,5,25,2008,69.4,20.777777777777782,2008-05-25,2008-05
22878,South/Central America & Carribean,Brazil,,Sao Paulo,5,26,2008,69.5,20.833333333333332,2008-05-26,2008-05
22879,South/Central America & Carribean,Brazil,,Sao Paulo,5,27,2008,68.3,20.166666666666668,2008-05-27,2008-05
22880,South/Central America & Carribean,Brazil,,Sao Paulo,5,28,2008,70.2,21.22222222222222,2008-05-28,2008-05
22881,South/Central America & Carribean,Brazil,,Sao Paulo,5,29,2008,68.3,20.166666666666668,2008-05-29,2008-05
22882,South/Central America & Carribean,Brazil,,Sao Paulo,5,30,2008,61.3,16.27777777777778,2008-05-30,2008-05
22883,South/Central America & Carribean,Brazil,,Sao Paulo,5,31,2008,53.7,12.055555555555557,2008-05-31,2008-05
22884,South/Central America & Carribean,Brazil,,Sao Paulo,6,1,2008,55.7,13.166666666666668,2008-06-01,2008-06
22885,South/Central America & Carribean,Brazil,,Sao Paulo,6,2,2008,58.0,14.444444444444445,2008-06-02,2008-06
22886,South/Central America & Carribean,Brazil,,Sao Paulo,6,3,2008,64.1,17.83333333333333,2008-06-03,2008-06
22887,South/Central America & Carribean,Brazil,,Sao Paulo,6,4,2008,64.2,17.88888888888889,2008-06-04,2008-06
22888,South/Central America & Carribean,Brazil,,Sao Paulo,6,5,2008,67.0,19.444444444444443,2008-06-05,2008-06
22889,South/Central America & Carribean,Brazil,,Sao Paulo,6,6,2008,69.0,20.555555555555557,2008-06-06,2008-06
22890,South/Central America & Carribean,Brazil,,Sao Paulo,6,7,2008,66.9,19.388888888888893,2008-06-07,2008-06
22891,South/Central America & Carribean,Brazil,,Sao Paulo,6,8,2008,67.9,19.944444444444446,2008-06-08,2008-06
22892,South/Central America & Carribean,Brazil,,Sao Paulo,6,9,2008,69.8,21.0,2008-06-09,2008-06
22893,South/Central America & Carribean,Brazil,,Sao Paulo,6,10,2008,69.8,21.0,2008-06-10,2008-06
22894,South/Central America & Carribean,Brazil,,Sao Paulo,6,11,2008,59.6,15.333333333333334,2008-06-11,2008-06
22895,South/Central America & Carribean,Brazil,,Sao Paulo,6,12,2008,64.5,18.055555555555557,2008-06-12,2008-06
22896,South/Central America & Carribean,Brazil,,Sao Paulo,6,13,2008,65.0,18.333333333333332,2008-06-13,2008-06
22897,South/Central America & Carribean,Brazil,,Sao Paulo,6,14,2008,69.6,20.888888888888886,2008-06-14,2008-06
22898,South/Central America & Carribean,Brazil,,Sao Paulo,6,15,2008,68.8,20.444444444444443,2008-06-15,2008-06
22899,South/Central America & Carribean,Brazil,,Sao Paulo,6,16,2008,52.8,11.555555555555554,2008-06-16,2008-06
22900,South/Central America & Carribean,Brazil,,Sao Paulo,6,17,2008,53.0,11.666666666666666,2008-06-17,2008-06
22901,South/Central America & Carribean,Brazil,,Sao Paulo,6,18,2008,60.3,15.722222222222221,2008-06-18,2008-06
22902,South/Central America & Carribean,Brazil,,Sao Paulo,6,19,2008,62.7,17.055555555555557,2008-06-19,2008-06
22903,South/Central America & Carribean,Brazil,,Sao Paulo,6,20,2008,68.9,20.500000000000004,2008-06-20,2008-06
22904,South/Central America & Carribean,Brazil,,Sao Paulo,6,21,2008,68.3,20.166666666666668,2008-06-21,2008-06
22905,South/Central America & Carribean,Brazil,,Sao Paulo,6,22,2008,57.8,14.333333333333334,2008-06-22,2008-06
22906,South/Central America & Carribean,Brazil,,Sao Paulo,6,23,2008,53.6,12.0,2008-06-23,2008-06
22907,South/Central America & Carribean,Brazil,,Sao Paulo,6,24,2008,55.2,12.888888888888891,2008-06-24,2008-06
22908,South/Central America & Carribean,Brazil,,Sao Paulo,6,25,2008,56.1,13.38888888888889,2008-06-25,2008-06
22909,South/Central America & Carribean,Brazil,,Sao Paulo,6,26,2008,58.9,14.944444444444445,2008-06-26,2008-06
22910,South/Central America & Carribean,Brazil,,Sao Paulo,6,27,2008,61.1,16.166666666666668,2008-06-27,2008-06
22911,South/Central America & Carribean,Brazil,,Sao Paulo,6,28,2008,64.3,17.944444444444443,2008-06-28,2008-06
22912,South/Central America & Carribean,Brazil,,Sao Paulo,6,29,2008,65.4,18.555555555555557,2008-06-29,2008-06
22913,South/Central America & Carribean,Brazil,,Sao Paulo,6,30,2008,64.3,17.944444444444443,2008-06-30,2008-06
22914,South/Central America & Carribean,Brazil,,Sao Paulo,7,1,2008,66.4,19.111111111111114,2008-07-01,2008-07
22915,South/Central America & Carribean,Brazil,,Sao Paulo,7,2,2008,64.6,18.111111111111107,2008-07-02,2008-07
22916,South/Central America & Carribean,Brazil,,Sao Paulo,7,3,2008,64.5,18.055555555555557,2008-07-03,2008-07
22917,South/Central America & Carribean,Brazil,,Sao Paulo,7,4,2008,60.7,15.944444444444445,2008-07-04,2008-07
22918,South/Central America & Carribean,Brazil,,Sao Paulo,7,5,2008,58.0,14.444444444444445,2008-07-05,2008-07
22919,South/Central America & Carribean,Brazil,,Sao Paulo,7,6,2008,61.4,16.333333333333332,2008-07-06,2008-07
22920,South/Central America & Carribean,Brazil,,Sao Paulo,7,7,2008,62.7,17.055555555555557,2008-07-07,2008-07
22921,South/Central America & Carribean,Brazil,,Sao Paulo,7,8,2008,63.4,17.444444444444443,2008-07-08,2008-07
22922,South/Central America & Carribean,Brazil,,Sao Paulo,7,9,2008,60.8,16.0,2008-07-09,2008-07
22923,South/Central America & Carribean,Brazil,,Sao Paulo,7,10,2008,59.9,15.5,2008-07-10,2008-07
22924,South/Central America & Carribean,Brazil,,Sao Paulo,7,11,2008,59.8,15.444444444444445,2008-07-11,2008-07
22925,South/Central America & Carribean,Brazil,,Sao Paulo,7,12,2008,60.5,15.833333333333334,2008-07-12,2008-07
22926,South/Central America & Carribean,Brazil,,Sao Paulo,7,13,2008,61.4,16.333333333333332,2008-07-13,2008-07
22927,South/Central America & Carribean,Brazil,,Sao Paulo,7,14,2008,60.8,16.0,2008-07-14,2008-07
22928,South/Central America & Carribean,Brazil,,Sao Paulo,7,15,2008,60.7,15.944444444444445,2008-07-15,2008-07
22929,South/Central America & Carribean,Brazil,,Sao Paulo,7,16,2008,60.9,16.055555555555557,2008-07-16,2008-07
22930,South/Central America & Carribean,Brazil,,Sao Paulo,7,17,2008,64.1,17.83333333333333,2008-07-17,2008-07
22931,South/Central America & Carribean,Brazil,,Sao Paulo,7,18,2008,65.7,18.72222222222222,2008-07-18,2008-07
22932,South/Central America & Carribean,Brazil,,Sao Paulo,7,19,2008,65.2,18.444444444444443,2008-07-19,2008-07
22933,South/Central America & Carribean,Brazil,,Sao Paulo,7,20,2008,65.4,18.555555555555557,2008-07-20,2008-07
22934,South/Central America & Carribean,Brazil,,Sao Paulo,7,21,2008,66.5,19.166666666666668,2008-07-21,2008-07
22935,South/Central America & Carribean,Brazil,,Sao Paulo,7,22,2008,70.1,21.166666666666664,2008-07-22,2008-07
22936,South/Central America & Carribean,Brazil,,Sao Paulo,7,23,2008,69.0,20.555555555555557,2008-07-23,2008-07
22937,South/Central America & Carribean,Brazil,,Sao Paulo,7,24,2008,65.0,18.333333333333332,2008-07-24,2008-07
22938,South/Central America & Carribean,Brazil,,Sao Paulo,7,25,2008,64.1,17.83333333333333,2008-07-25,2008-07
22939,South/Central America & Carribean,Brazil,,Sao Paulo,7,26,2008,56.8,13.777777777777777,2008-07-26,2008-07
22940,South/Central America & Carribean,Brazil,,Sao Paulo,7,27,2008,61.9,16.61111111111111,2008-07-27,2008-07
22941,South/Central America & Carribean,Brazil,,Sao Paulo,7,28,2008,69.7,20.944444444444443,2008-07-28,2008-07
22942,South/Central America & Carribean,Brazil,,Sao Paulo,7,29,2008,68.2,20.11111111111111,2008-07-29,2008-07
22943,South/Central America & Carribean,Brazil,,Sao Paulo,7,30,2008,67.6,19.777777777777775,2008-07-30,2008-07
22944,South/Central America & Carribean,Brazil,,Sao Paulo,7,31,2008,68.9,20.500000000000004,2008-07-31,2008-07
22945,South/Central America & Carribean,Brazil,,Sao Paulo,8,1,2008,66.9,19.388888888888893,2008-08-01,2008-08
22946,South/Central America & Carribean,Brazil,,Sao Paulo,8,2,2008,68.9,20.500000000000004,2008-08-02,2008-08
22947,South/Central America & Carribean,Brazil,,Sao Paulo,8,3,2008,63.5,17.5,2008-08-03,2008-08
22948,South/Central America & Carribean,Brazil,,Sao Paulo,8,4,2008,60.2,15.666666666666666,2008-08-04,2008-08
22949,South/Central America & Carribean,Brazil,,Sao Paulo,8,5,2008,65.0,18.333333333333332,2008-08-05,2008-08
22950,South/Central America & Carribean,Brazil,,Sao Paulo,8,6,2008,63.6,17.555555555555557,2008-08-06,2008-08
22951,South/Central America & Carribean,Brazil,,Sao Paulo,8,7,2008,65.4,18.555555555555557,2008-08-07,2008-08
22952,South/Central America & Carribean,Brazil,,Sao Paulo,8,8,2008,62.1,16.72222222222222,2008-08-08,2008-08
22953,South/Central America & Carribean,Brazil,,Sao Paulo,8,9,2008,58.7,14.833333333333334,2008-08-09,2008-08
22954,South/Central America & Carribean,Brazil,,Sao Paulo,8,10,2008,59.1,15.055555555555555,2008-08-10,2008-08
22955,South/Central America & Carribean,Brazil,,Sao Paulo,8,11,2008,63.1,17.27777777777778,2008-08-11,2008-08
22956,South/Central America & Carribean,Brazil,,Sao Paulo,8,12,2008,69.3,20.72222222222222,2008-08-12,2008-08
22957,South/Central America & Carribean,Brazil,,Sao Paulo,8,13,2008,64.0,17.77777777777778,2008-08-13,2008-08
22958,South/Central America & Carribean,Brazil,,Sao Paulo,8,14,2008,64.0,17.77777777777778,2008-08-14,2008-08
22959,South/Central America & Carribean,Brazil,,Sao Paulo,8,15,2008,65.7,18.72222222222222,2008-08-15,2008-08
22960,South/Central America & Carribean,Brazil,,Sao Paulo,8,16,2008,72.4,22.444444444444446,2008-08-16,2008-08
22961,South/Central America & Carribean,Brazil,,Sao Paulo,8,17,2008,74.4,23.555555555555557,2008-08-17,2008-08
22962,South/Central America & Carribean,Brazil,,Sao Paulo,8,19,2008,72.9,22.722222222222225,2008-08-19,2008-08
22963,South/Central America & Carribean,Brazil,,Sao Paulo,8,20,2008,70.8,21.555555555555557,2008-08-20,2008-08
22964,South/Central America & Carribean,Brazil,,Sao Paulo,8,21,2008,70.1,21.166666666666664,2008-08-21,2008-08
22965,South/Central America & Carribean,Brazil,,Sao Paulo,8,22,2008,65.2,18.444444444444443,2008-08-22,2008-08
22966,South/Central America & Carribean,Brazil,,Sao Paulo,8,23,2008,60.5,15.833333333333334,2008-08-23,2008-08
22967,South/Central America & Carribean,Brazil,,Sao Paulo,8,24,2008,64.5,18.055555555555557,2008-08-24,2008-08
22968,South/Central America & Carribean,Brazil,,Sao Paulo,8,25,2008,70.3,21.27777777777778,2008-08-25,2008-08
22969,South/Central America & Carribean,Brazil,,Sao Paulo,8,26,2008,67.0,19.444444444444443,2008-08-26,2008-08
22970,South/Central America & Carribean,Brazil,,Sao Paulo,8,27,2008,61.6,16.444444444444443,2008-08-27,2008-08
22971,South/Central America & Carribean,Brazil,,Sao Paulo,8,28,2008,65.7,18.72222222222222,2008-08-28,2008-08
22972,South/Central America & Carribean,Brazil,,Sao Paulo,8,29,2008,68.2,20.11111111111111,2008-08-29,2008-08
22973,South/Central America & Carribean,Brazil,,Sao Paulo,8,30,2008,54.8,12.666666666666664,2008-08-30,2008-08
22974,South/Central America & Carribean,Brazil,,Sao Paulo,8,31,2008,57.8,14.333333333333334,2008-08-31,2008-08
22975,South/Central America & Carribean,Brazil,,Sao Paulo,9,1,2008,62.1,16.72222222222222,2008-09-01,2008-09
22976,South/Central America & Carribean,Brazil,,Sao Paulo,9,2,2008,67.7,19.833333333333332,2008-09-02,2008-09
22977,South/Central America & Carribean,Brazil,,Sao Paulo,9,3,2008,73.8,23.22222222222222,2008-09-03,2008-09
22978,South/Central America & Carribean,Brazil,,Sao Paulo,9,4,2008,75.1,23.944444444444443,2008-09-04,2008-09
22979,South/Central America & Carribean,Brazil,,Sao Paulo,9,5,2008,67.7,19.833333333333332,2008-09-05,2008-09
22980,South/Central America & Carribean,Brazil,,Sao Paulo,9,6,2008,71.3,21.833333333333332,2008-09-06,2008-09
22981,South/Central America & Carribean,Brazil,,Sao Paulo,9,7,2008,68.0,20.0,2008-09-07,2008-09
22982,South/Central America & Carribean,Brazil,,Sao Paulo,9,8,2008,58.3,14.61111111111111,2008-09-08,2008-09
22983,South/Central America & Carribean,Brazil,,Sao Paulo,9,9,2008,62.3,16.833333333333332,2008-09-09,2008-09
22984,South/Central America & Carribean,Brazil,,Sao Paulo,9,10,2008,68.5,20.27777777777778,2008-09-10,2008-09
22985,South/Central America & Carribean,Brazil,,Sao Paulo,9,11,2008,75.9,24.388888888888893,2008-09-11,2008-09
22986,South/Central America & Carribean,Brazil,,Sao Paulo,9,12,2008,73.6,23.111111111111107,2008-09-12,2008-09
22987,South/Central America & Carribean,Brazil,,Sao Paulo,9,13,2008,66.8,19.333333333333332,2008-09-13,2008-09
22988,South/Central America & Carribean,Brazil,,Sao Paulo,9,14,2008,58.6,14.777777777777779,2008-09-14,2008-09
22989,South/Central America & Carribean,Brazil,,Sao Paulo,9,15,2008,56.3,13.499999999999998,2008-09-15,2008-09
22990,South/Central America & Carribean,Brazil,,Sao Paulo,9,16,2008,56.6,13.666666666666666,2008-09-16,2008-09
22991,South/Central America & Carribean,Brazil,,Sao Paulo,9,17,2008,57.1,13.944444444444445,2008-09-17,2008-09
22992,South/Central America & Carribean,Brazil,,Sao Paulo,9,18,2008,56.2,13.444444444444446,2008-09-18,2008-09
22993,South/Central America & Carribean,Brazil,,Sao Paulo,9,19,2008,57.7,14.277777777777779,2008-09-19,2008-09
22994,South/Central America & Carribean,Brazil,,Sao Paulo,9,20,2008,59.4,15.222222222222221,2008-09-20,2008-09
22995,South/Central America & Carribean,Brazil,,Sao Paulo,9,21,2008,63.1,17.27777777777778,2008-09-21,2008-09
22996,South/Central America & Carribean,Brazil,,Sao Paulo,9,22,2008,60.9,16.055555555555557,2008-09-22,2008-09
22997,South/Central America & Carribean,Brazil,,Sao Paulo,9,23,2008,59.4,15.222222222222221,2008-09-23,2008-09
22998,South/Central America & Carribean,Brazil,,Sao Paulo,9,25,2008,60.6,15.88888888888889,2008-09-25,2008-09
22999,South/Central America & Carribean,Brazil,,Sao Paulo,9,26,2008,61.5,16.38888888888889,2008-09-26,2008-09
23000,South/Central America & Carribean,Brazil,,Sao Paulo,9,27,2008,61.0,16.11111111111111,2008-09-27,2008-09
23001,South/Central America & Carribean,Brazil,,Sao Paulo,9,28,2008,59.2,15.11111111111111,2008-09-28,2008-09
23002,South/Central America & Carribean,Brazil,,Sao Paulo,9,29,2008,60.7,15.944444444444445,2008-09-29,2008-09
23003,South/Central America & Carribean,Brazil,,Sao Paulo,9,30,2008,63.6,17.555555555555557,2008-09-30,2008-09
23004,South/Central America & Carribean,Brazil,,Sao Paulo,10,1,2008,68.9,20.500000000000004,2008-10-01,2008-10
23005,South/Central America & Carribean,Brazil,,Sao Paulo,10,2,2008,68.1,20.055555555555554,2008-10-02,2008-10
23006,South/Central America & Carribean,Brazil,,Sao Paulo,10,3,2008,70.2,21.22222222222222,2008-10-03,2008-10
23007,South/Central America & Carribean,Brazil,,Sao Paulo,10,4,2008,70.5,21.38888888888889,2008-10-04,2008-10
23008,South/Central America & Carribean,Brazil,,Sao Paulo,10,5,2008,66.1,18.944444444444443,2008-10-05,2008-10
23009,South/Central America & Carribean,Brazil,,Sao Paulo,10,6,2008,59.2,15.11111111111111,2008-10-06,2008-10
23010,South/Central America & Carribean,Brazil,,Sao Paulo,10,7,2008,62.0,16.666666666666668,2008-10-07,2008-10
23011,South/Central America & Carribean,Brazil,,Sao Paulo,10,8,2008,57.8,14.333333333333334,2008-10-08,2008-10
23012,South/Central America & Carribean,Brazil,,Sao Paulo,10,9,2008,55.8,13.222222222222221,2008-10-09,2008-10
23013,South/Central America & Carribean,Brazil,,Sao Paulo,10,10,2008,61.9,16.61111111111111,2008-10-10,2008-10
23014,South/Central America & Carribean,Brazil,,Sao Paulo,10,11,2008,64.6,18.111111111111107,2008-10-11,2008-10
23015,South/Central America & Carribean,Brazil,,Sao Paulo,10,12,2008,69.4,20.777777777777782,2008-10-12,2008-10
23016,South/Central America & Carribean,Brazil,,Sao Paulo,10,13,2008,74.9,23.833333333333336,2008-10-13,2008-10
23017,South/Central America & Carribean,Brazil,,Sao Paulo,10,14,2008,79.4,26.333333333333336,2008-10-14,2008-10
23018,South/Central America & Carribean,Brazil,,Sao Paulo,10,15,2008,78.3,25.72222222222222,2008-10-15,2008-10
23019,South/Central America & Carribean,Brazil,,Sao Paulo,10,16,2008,70.8,21.555555555555557,2008-10-16,2008-10
23020,South/Central America & Carribean,Brazil,,Sao Paulo,10,17,2008,66.6,19.222222222222218,2008-10-17,2008-10
23021,South/Central America & Carribean,Brazil,,Sao Paulo,10,18,2008,64.1,17.83333333333333,2008-10-18,2008-10
23022,South/Central America & Carribean,Brazil,,Sao Paulo,10,19,2008,61.8,16.555555555555557,2008-10-19,2008-10
23023,South/Central America & Carribean,Brazil,,Sao Paulo,10,20,2008,65.0,18.333333333333332,2008-10-20,2008-10
23024,South/Central America & Carribean,Brazil,,Sao Paulo,10,21,2008,69.4,20.777777777777782,2008-10-21,2008-10
23025,South/Central America & Carribean,Brazil,,Sao Paulo,10,22,2008,74.1,23.388888888888886,2008-10-22,2008-10
23026,South/Central America & Carribean,Brazil,,Sao Paulo,10,23,2008,75.7,24.27777777777778,2008-10-23,2008-10
23027,South/Central America & Carribean,Brazil,,Sao Paulo,10,24,2008,73.8,23.22222222222222,2008-10-24,2008-10
23028,South/Central America & Carribean,Brazil,,Sao Paulo,10,25,2008,71.1,21.722222222222218,2008-10-25,2008-10
23029,South/Central America & Carribean,Brazil,,Sao Paulo,10,26,2008,77.6,25.33333333333333,2008-10-26,2008-10
23030,South/Central America & Carribean,Brazil,,Sao Paulo,10,27,2008,77.0,25.0,2008-10-27,2008-10
23031,South/Central America & Carribean,Brazil,,Sao Paulo,10,28,2008,63.3,17.38888888888889,2008-10-28,2008-10
23032,South/Central America & Carribean,Brazil,,Sao Paulo,10,29,2008,67.1,19.499999999999996,2008-10-29,2008-10
23033,South/Central America & Carribean,Brazil,,Sao Paulo,10,30,2008,70.0,21.11111111111111,2008-10-30,2008-10
23034,South/Central America & Carribean,Brazil,,Sao Paulo,10,31,2008,62.3,16.833333333333332,2008-10-31,2008-10
